datetime,power_demand
2023-10-02 04:35:00,1665.98
2023-10-02 05:35:00,2172.95
2023-10-02 06:35:00,3142.41
2023-10-02 07:35:00,3605.88
2023-10-02 08:35:00,3749.96
2023-10-02 09:35:00,3932.34
2023-10-02 10:35:00,3985.02
2023-10-02 11:35:00,3867.83
2023-10-02 12:35:00,3623.48
2023-10-02 13:35:00,3143.63
2023-10-02 14:35:00,3151.07
2023-10-02 15:35:00,3006.25
2023-10-02 16:35:00,3028.74
2023-10-02 17:35:00,3224.84
2023-10-02 18:35:00,3458.36
2023-10-02 19:35:00,3277.05
2023-10-02 20:35:00,2933.51
2023-10-02 21:35:00,2676.87
2023-10-02 22:35:00,2378.88
2023-10-02 23:35:00,2070.75
2023-10-03 00:35:00,2139.79
2023-10-03 01:35:00,2055.62
2023-10-03 02:35:00,2016.85
2023-10-03 03:35:00,2006.23
2023-10-03 04:35:00,2080.37
2023-10-03 05:35:00,2385.17
2023-10-03 06:35:00,2930.76
2023-10-03 07:35:00,3188.32
2023-10-03 08:35:00,3268.68
2023-10-03 09:35:00,3483.8
2023-10-03 10:35:00,3535.65
2023-10-03 11:35:00,3535.91
2023-10-03 12:35:00,3447.36
2023-10-03 13:35:00,3147.24
2023-10-03 14:35:00,3215.77
2023-10-03 15:35:00,3177.56
2023-10-03 16:35:00,3208.96
2023-10-03 17:35:00,3304.63
2023-10-03 18:35:00,3432.56
2023-10-03 19:35:00,3320.37
2023-10-03 20:35:00,3067.08
2023-10-03 21:35:00,2819.99
2023-10-03 22:35:00,2658.08
2023-10-03 23:35:00,2469.47
2023-10-04 00:35:00,2579.62
2023-10-04 01:35:00,2453.06
2023-10-04 02:35:00,2379.4
2023-10-04 03:35:00,2336.95
2023-10-04 04:35:00,2397.38
2023-10-04 05:35:00,2706.28
2023-10-04 06:35:00,3245.48
2023-10-04 07:35:00,3198.93
2023-10-04 08:35:00,3203.94
2023-10-04 09:35:00,3583.89
2023-10-04 10:35:00,3785.71
2023-10-04 11:35:00,3801.51
2023-10-04 12:35:00,3731.22
2023-10-04 13:35:00,3475.52
2023-10-04 14:35:00,3643.11
2023-10-04 15:35:00,3653.33
2023-10-04 16:35:00,3619.6
2023-10-04 17:35:00,3666.08
2023-10-04 18:35:00,3642.78
2023-10-04 19:35:00,3686.58
2023-10-04 20:35:00,3458.8
2023-10-04 21:35:00,3265.25
2023-10-04 22:35:00,3117.13
2023-10-04 23:35:00,2966.3
2023-10-05 00:35:00,3911.71
2023-10-05 01:35:00,3666.74
2023-10-05 02:35:00,3461.25
2023-10-05 03:35:00,3303.58
2023-10-05 04:35:00,3238.72
2023-10-05 05:35:00,3277.91
2023-10-05 06:35:00,3491.69
2023-10-05 07:35:00,3401.56
2023-10-05 08:35:00,3456.61
2023-10-05 09:35:00,3913.57
2023-10-05 10:35:00,4154.73
2023-10-05 11:35:00,4295.89
2023-10-05 12:35:00,4319.01
2023-10-05 13:35:00,4083.89
2023-10-05 14:35:00,4449.57
2023-10-05 15:35:00,4590.77
2023-10-05 16:35:00,4555.67
2023-10-05 17:35:00,4438.88
2023-10-05 18:35:00,4262.2
2023-10-05 19:35:00,4237.81
2023-10-05 20:35:00,4119.13
2023-10-05 21:35:00,4096.04
2023-10-05 22:35:00,4223.51
2023-10-05 23:35:00,4289.62
2023-10-06 00:35:00,5835.53
2023-10-06 01:35:00,5536.34
2023-10-06 02:35:00,5239.0
2023-10-06 03:35:00,4941.66
2023-10-06 04:35:00,4701.06
2023-10-06 05:35:00,4476.19
2023-10-06 06:35:00,4270.24
2023-10-06 07:35:00,4191.29
2023-10-06 08:35:00,4158.46
2023-10-06 09:35:00,4546.12
2023-10-06 10:35:00,5005.77
2023-10-06 11:35:00,5426.62
2023-10-06 12:35:00,5692.27
2023-10-06 13:35:00,5791.02
2023-10-06 14:35:00,6222.84
2023-10-06 15:35:00,6286.83
2023-10-06 16:35:00,6077.68
2023-10-06 17:35:00,5522.83
2023-10-06 18:35:00,5101.85
2023-10-06 19:35:00,4957.06
2023-10-06 20:35:00,5006.24
2023-10-06 21:35:00,5318.76
2023-10-06 22:35:00,5771.9
2023-10-06 23:35:00,6004.22
2023-10-07 00:35:00,4306.41
2023-10-07 01:35:00,4063.8
2023-10-07 02:35:00,3911.97
2023-10-07 03:35:00,3770.41
2023-10-07 04:35:00,3661.08
2023-10-07 05:35:00,3610.95
2023-10-07 06:35:00,3703.29
2023-10-07 07:35:00,3865.34
2023-10-07 08:35:00,4137.03
2023-10-07 09:35:00,4633.52
2023-10-07 10:35:00,5024.76
2023-10-07 11:35:00,5256.75
2023-10-07 12:35:00,5319.57
2023-10-07 13:35:00,5016.15
2023-10-07 14:35:00,5120.73
2023-10-07 15:35:00,5152.88
2023-10-07 16:35:00,4998.26
2023-10-07 17:35:00,4897.03
2023-10-07 18:35:00,4632.09
2023-10-07 19:35:00,4575.45
2023-10-07 20:35:00,4529.56
2023-10-07 21:35:00,4511.18
2023-10-07 22:35:00,4677.03
2023-10-07 23:35:00,4653.73
2023-10-08 00:35:00,5794.57
2023-10-08 01:35:00,5407.39
2023-10-08 02:35:00,5098.64
2023-10-08 03:35:00,4833.86
2023-10-08 04:35:00,4634.79
2023-10-08 05:35:00,4449.35
2023-10-08 06:35:00,4436.83
2023-10-08 07:35:00,4355.85
2023-10-08 08:35:00,4417.7
2023-10-08 09:35:00,4924.12
2023-10-08 10:35:00,5437.49
2023-10-08 11:35:00,5651.7
2023-10-08 12:35:00,5788.33
2023-10-08 13:35:00,5790.12
2023-10-08 14:35:00,6398.01
2023-10-08 15:35:00,6585.44
2023-10-08 16:35:00,6411.45
2023-10-08 17:35:00,6079.47
2023-10-08 18:35:00,5768.38
2023-10-08 19:35:00,5811.15
2023-10-08 20:35:00,5915.4
2023-10-08 21:35:00,5978.02
2023-10-08 22:35:00,6260.05
2023-10-08 23:35:00,5339.605
2023-10-09 00:35:00,4419.16
2023-10-09 01:35:00,4231.57
2023-10-09 02:35:00,4042.65
2023-10-09 03:35:00,3891.88
2023-10-09 04:35:00,3774.66
2023-10-09 05:35:00,3663.33
2023-10-09 06:35:00,3577.42
2023-10-09 07:35:00,3538.08
2023-10-09 08:35:00,3518.86
2023-10-09 09:35:00,3762.42
2023-10-09 10:35:00,3947.95
2023-10-09 11:35:00,4074.23
2023-10-09 12:35:00,4165.63
2023-10-09 13:35:00,4036.05
2023-10-09 14:35:00,4203.58
2023-10-09 15:35:00,4125.0
2023-10-09 16:35:00,4132.15
2023-10-09 17:35:00,3946.32
2023-10-09 18:35:00,4093.81
2023-10-09 19:35:00,4162.79
2023-10-09 20:35:00,4113.13
2023-10-09 21:35:00,4139.61
2023-10-09 22:35:00,4282.53
2023-10-09 23:35:00,4692.46
2023-10-10 00:35:00,5102.39
2023-10-10 01:35:00,4766.19
2023-10-10 02:35:00,4494.42
2023-10-10 03:35:00,4264.63
2023-10-10 04:35:00,4091.84
2023-10-10 05:35:00,4074.27
2023-10-10 06:35:00,4112.33
2023-10-10 07:35:00,4056.69
2023-10-10 08:35:00,4071.96
2023-10-10 09:35:00,4492.17
2023-10-10 10:35:00,4940.97
2023-10-10 11:35:00,4996.59
2023-10-10 12:35:00,5057.34
2023-10-10 13:35:00,5008.39
2023-10-10 14:35:00,5372.24
2023-10-10 15:35:00,5512.89
2023-10-10 16:35:00,5370.2
2023-10-10 17:35:00,5176.51
2023-10-10 18:35:00,5222.04
2023-10-10 19:35:00,4993.24
2023-10-10 20:35:00,4862.34
2023-10-10 21:35:00,4855.7
2023-10-10 22:35:00,5136.5
2023-10-10 23:35:00,5154.08
2023-10-11 00:35:00,2485.27
2023-10-11 01:35:00,2315.3
2023-10-11 02:35:00,2213.49
2023-10-11 03:35:00,2184.17
2023-10-11 04:35:00,2233.61
2023-10-11 05:35:00,2476.3
2023-10-11 06:35:00,2885.16
2023-10-11 07:35:00,3345.62
2023-10-11 08:35:00,3568.82
2023-10-11 09:35:00,3804.74
2023-10-11 10:35:00,3952.49
2023-10-11 11:35:00,4034.38
2023-10-11 12:35:00,4028.07
2023-10-11 13:35:00,3573.03
2023-10-11 14:35:00,3575.25
2023-10-11 15:35:00,3474.91
2023-10-11 16:35:00,3472.06
2023-10-11 17:35:00,3623.28
2023-10-11 18:35:00,3637.2
2023-10-11 19:35:00,3380.37
2023-10-11 20:35:00,3097.58
2023-10-11 21:35:00,2849.19
2023-10-11 22:35:00,2683.24
2023-10-11 23:35:00,2265.23
2023-10-12 00:35:00,1847.22
2023-10-12 01:35:00,1696.66
2023-10-12 02:35:00,1614.84
2023-10-12 03:35:00,1584.08
2023-10-12 04:35:00,1672.32
2023-10-12 05:35:00,1918.79
2023-10-12 06:35:00,2366.39
2023-10-12 07:35:00,2951.46
2023-10-12 08:35:00,3356.69
2023-10-12 09:35:00,3696.45
2023-10-12 10:35:00,3906.92
2023-10-12 11:35:00,3830.4
2023-10-12 12:35:00,3604.5
2023-10-12 13:35:00,3209.89
2023-10-12 14:35:00,3092.72
2023-10-12 15:35:00,2895.66
2023-10-12 16:35:00,2894.23
2023-10-12 17:35:00,3159.15
2023-10-12 18:35:00,3211.39
2023-10-12 19:35:00,3084.76
2023-10-12 20:35:00,2967.16
2023-10-12 21:35:00,2770.72
2023-10-12 22:35:00,2549.56
2023-10-12 23:35:00,3383.3599999999997
2023-10-13 00:35:00,4217.16
2023-10-13 01:35:00,3933.07
2023-10-13 02:35:00,3752.2
2023-10-13 03:35:00,3572.55
2023-10-13 04:35:00,3484.87
2023-10-13 05:35:00,3574.35
2023-10-13 06:35:00,3791.64
2023-10-13 07:35:00,3742.33
2023-10-13 08:35:00,3829.56
2023-10-13 09:35:00,4341.24
2023-10-13 10:35:00,4652.15
2023-10-13 11:35:00,4788.96
2023-10-13 12:35:00,4779.49
2023-10-13 13:35:00,4554.89
2023-10-13 14:35:00,4867.84
2023-10-13 15:35:00,5041.1
2023-10-13 16:35:00,4973.85
2023-10-13 17:35:00,4914.42
2023-10-13 18:35:00,4948.88
2023-10-13 19:35:00,4798.55
2023-10-13 20:35:00,4557.52
2023-10-13 21:35:00,4447.11
2023-10-13 22:35:00,4607.23
2023-10-13 23:35:00,4491.924999999999
2023-10-14 00:35:00,4376.62
2023-10-14 01:35:00,4107.13
2023-10-14 02:35:00,3910.94
2023-10-14 03:35:00,3734.81
2023-10-14 04:35:00,3630.29
2023-10-14 05:35:00,3690.53
2023-10-14 06:35:00,3762.88
2023-10-14 07:35:00,3789.71
2023-10-14 08:35:00,3795.08
2023-10-14 09:35:00,4076.11
2023-10-14 10:35:00,4423.45
2023-10-14 11:35:00,4555.24
2023-10-14 12:35:00,4616.11
2023-10-14 13:35:00,4473.98
2023-10-14 14:35:00,4659.66
2023-10-14 15:35:00,4679.13
2023-10-14 16:35:00,4625.33
2023-10-14 17:35:00,4632.61
2023-10-14 18:35:00,4755.65
2023-10-14 19:35:00,4632.71
2023-10-14 20:35:00,4394.21
2023-10-14 21:35:00,4381.5
2023-10-14 22:35:00,4515.16
2023-10-14 23:35:00,4448.795
2023-10-15 00:35:00,4382.43
2023-10-15 01:35:00,4122.23
2023-10-15 02:35:00,3915.22
2023-10-15 03:35:00,3740.32
2023-10-15 04:35:00,3643.31
2023-10-15 05:35:00,3622.28
2023-10-15 06:35:00,3617.49
2023-10-15 07:35:00,3638.39
2023-10-15 08:35:00,3599.18
2023-10-15 09:35:00,3737.34
2023-10-15 10:35:00,3906.84
2023-10-15 11:35:00,4000.83
2023-10-15 12:35:00,4039.24
2023-10-15 13:35:00,3882.57
2023-10-15 14:35:00,4091.82
2023-10-15 15:35:00,4135.97
2023-10-15 16:35:00,4105.58
2023-10-15 17:35:00,4200.87
2023-10-15 18:35:00,4334.76
2023-10-15 19:35:00,4317.11
2023-10-15 20:35:00,4178.82
2023-10-15 21:35:00,4218.09
2023-10-15 22:35:00,4348.4
2023-10-15 23:35:00,4249.8099999999995
2023-10-16 00:35:00,4151.22
2023-10-16 01:35:00,3886.83
2023-10-16 02:35:00,3683.79
2023-10-16 03:35:00,3530.19
2023-10-16 04:35:00,3442.2
2023-10-16 05:35:00,3539.64
2023-10-16 06:35:00,3826.61
2023-10-16 07:35:00,3738.24
2023-10-16 08:35:00,3843.58
2023-10-16 09:35:00,4257.11
2023-10-16 10:35:00,4414.81
2023-10-16 11:35:00,4443.99
2023-10-16 12:35:00,4507.44
2023-10-16 13:35:00,4154.85
2023-10-16 14:35:00,4311.67
2023-10-16 15:35:00,4366.89
2023-10-16 16:35:00,4267.55
2023-10-16 17:35:00,4296.42
2023-10-16 18:35:00,4315.74
2023-10-16 19:35:00,4008.35
2023-10-16 20:35:00,3677.02
2023-10-16 21:35:00,3471.93
2023-10-16 22:35:00,3359.1
2023-10-16 23:35:00,3069.31
2023-10-17 00:35:00,2949.06
2023-10-17 01:35:00,2846.25
2023-10-17 02:35:00,2749.25
2023-10-17 03:35:00,2662.56
2023-10-17 04:35:00,2695.81
2023-10-17 05:35:00,2912.18
2023-10-17 06:35:00,3394.42
2023-10-17 07:35:00,3395.76
2023-10-17 08:35:00,3437.57
2023-10-17 09:35:00,3709.01
2023-10-17 10:35:00,3914.54
2023-10-17 11:35:00,3952.08
2023-10-17 12:35:00,3846.52
2023-10-17 13:35:00,3620.09
2023-10-17 14:35:00,3768.85
2023-10-17 15:35:00,3809.71
2023-10-17 16:35:00,3803.01
2023-10-17 17:35:00,3919.55
2023-10-17 18:35:00,4062.28
2023-10-17 19:35:00,3839.49
2023-10-17 20:35:00,3498.49
2023-10-17 21:35:00,3226.15
2023-10-17 22:35:00,3047.14
2023-10-17 23:35:00,2882.57
2023-10-18 00:35:00,2693.16
2023-10-18 01:35:00,2564.06
2023-10-18 02:35:00,2468.87
2023-10-18 03:35:00,2408.13
2023-10-18 04:35:00,2464.73
2023-10-18 05:35:00,2747.11
2023-10-18 06:35:00,3319.84
2023-10-18 07:35:00,3338.33
2023-10-18 08:35:00,3389.16
2023-10-18 09:35:00,3693.24
2023-10-18 10:35:00,3869.43
2023-10-18 11:35:00,3895.28
2023-10-18 12:35:00,3872.72
2023-10-18 13:35:00,3640.31
2023-10-18 14:35:00,3845.18
2023-10-18 15:35:00,3881.16
2023-10-18 16:35:00,3908.12
2023-10-18 17:35:00,4039.11
2023-10-18 18:35:00,4082.25
2023-10-18 19:35:00,3906.41
2023-10-18 20:35:00,3524.26
2023-10-18 21:35:00,3224.14
2023-10-18 22:35:00,3094.36
2023-10-18 23:35:00,2896.25
2023-10-19 00:35:00,2698.14
2023-10-19 01:35:00,2572.19
2023-10-19 02:35:00,2451.89
2023-10-19 03:35:00,2378.45
2023-10-19 04:35:00,2437.71
2023-10-19 05:35:00,2728.1
2023-10-19 06:35:00,3277.17
2023-10-19 07:35:00,3283.3
2023-10-19 08:35:00,3322.74
2023-10-19 09:35:00,3655.16
2023-10-19 10:35:00,3870.49
2023-10-19 11:35:00,3876.29
2023-10-19 12:35:00,3820.02
2023-10-19 13:35:00,3569.09
2023-10-19 14:35:00,3787.82
2023-10-19 15:35:00,3804.96
2023-10-19 16:35:00,3853.68
2023-10-19 17:35:00,3967.44
2023-10-19 18:35:00,4077.0
2023-10-19 19:35:00,3800.82
2023-10-19 20:35:00,3497.06
2023-10-19 21:35:00,3220.92
2023-10-19 22:35:00,2992.53
2023-10-19 23:35:00,2818.755
2023-10-20 00:35:00,2644.98
2023-10-20 01:35:00,2510.29
2023-10-20 02:35:00,2424.72
2023-10-20 03:35:00,2379.46
2023-10-20 04:35:00,2421.4
2023-10-20 05:35:00,2717.61
2023-10-20 06:35:00,3205.38
2023-10-20 07:35:00,3342.07
2023-10-20 08:35:00,3427.03
2023-10-20 09:35:00,3736.42
2023-10-20 10:35:00,3987.31
2023-10-20 11:35:00,3998.12
2023-10-20 12:35:00,3947.3
2023-10-20 13:35:00,3657.94
2023-10-20 14:35:00,3826.46
2023-10-20 15:35:00,3868.4
2023-10-20 16:35:00,3833.5
2023-10-20 17:35:00,3953.94
2023-10-20 18:35:00,4122.59
2023-10-20 19:35:00,3789.34
2023-10-20 20:35:00,3471.65
2023-10-20 21:35:00,3212.65
2023-10-20 22:35:00,3035.3
2023-10-20 23:35:00,2835.53
2023-10-21 00:35:00,2664.29
2023-10-21 01:35:00,2509.68
2023-10-21 02:35:00,2423.84
2023-10-21 03:35:00,2360.53
2023-10-21 04:35:00,2410.47
2023-10-21 05:35:00,2631.55
2023-10-21 06:35:00,2963.9
2023-10-21 07:35:00,3205.43
2023-10-21 08:35:00,3241.36
2023-10-21 09:35:00,3548.2
2023-10-21 10:35:00,3721.83
2023-10-21 11:35:00,3745.78
2023-10-21 12:35:00,3686.35
2023-10-21 13:35:00,3404.35
2023-10-21 14:35:00,3543.98
2023-10-21 15:35:00,3505.08
2023-10-21 16:35:00,3533.03
2023-10-21 17:35:00,3733.92
2023-10-21 18:35:00,3827.62
2023-10-21 19:35:00,3610.27
2023-10-21 20:35:00,3319.06
2023-10-21 21:35:00,3030.27
2023-10-21 22:35:00,2847.44
2023-10-21 23:35:00,2695.075
2023-10-22 00:35:00,2542.71
2023-10-22 01:35:00,2379.9
2023-10-22 02:35:00,2321.4
2023-10-22 03:35:00,2277.05
2023-10-22 04:35:00,2352.02
2023-10-22 05:35:00,2615.76
2023-10-22 06:35:00,2958.92
2023-10-22 07:35:00,3178.54
2023-10-22 08:35:00,3184.08
2023-10-22 09:35:00,3380.48
2023-10-22 10:35:00,3450.95
2023-10-22 11:35:00,3458.22
2023-10-22 12:35:00,3429.9
2023-10-22 13:35:00,3176.05
2023-10-22 14:35:00,3280.32
2023-10-22 15:35:00,3273.15
2023-10-22 16:35:00,3239.09
2023-10-22 17:35:00,3432.39
2023-10-22 18:35:00,3623.48
2023-10-22 19:35:00,3457.88
2023-10-22 20:35:00,3178.95
2023-10-22 21:35:00,3013.38
2023-10-22 22:35:00,2836.21
2023-10-22 23:35:00,2679.29
2023-10-23 00:35:00,2522.37
2023-10-23 01:35:00,2394.94
2023-10-23 02:35:00,2331.95
2023-10-23 03:35:00,2298.95
2023-10-23 04:35:00,2394.54
2023-10-23 05:35:00,2686.7
2023-10-23 06:35:00,3044.87
2023-10-23 07:35:00,3289.43
2023-10-23 08:35:00,3334.21
2023-10-23 09:35:00,3623.35
2023-10-23 10:35:00,3795.19
2023-10-23 11:35:00,3824.15
2023-10-23 12:35:00,3801.89
2023-10-23 13:35:00,3553.32
2023-10-23 14:35:00,3656.87
2023-10-23 15:35:00,3714.96
2023-10-23 16:35:00,3697.93
2023-10-23 17:35:00,3856.36
2023-10-23 18:35:00,3925.51
2023-10-23 19:35:00,3706.41
2023-10-23 20:35:00,3356.74
2023-10-23 21:35:00,3077.5
2023-10-23 22:35:00,2958.55
2023-10-23 23:35:00,2797.13
2023-10-24 00:35:00,2617.43
2023-10-24 01:35:00,2500.87
2023-10-24 02:35:00,2421.23
2023-10-24 03:35:00,2352.01
2023-10-24 04:35:00,2391.7
2023-10-24 05:35:00,2569.38
2023-10-24 06:35:00,2787.2
2023-10-24 07:35:00,2999.38
2023-10-24 08:35:00,3110.49
2023-10-24 09:35:00,3285.21
2023-10-24 10:35:00,3416.6
2023-10-24 11:35:00,3447.78
2023-10-24 12:35:00,3422.46
2023-10-24 13:35:00,3147.04
2023-10-24 14:35:00,3135.48
2023-10-24 15:35:00,3092.51
2023-10-24 16:35:00,2973.99
2023-10-24 17:35:00,2993.98
2023-10-24 18:35:00,3065.43
2023-10-24 19:35:00,2906.24
2023-10-24 20:35:00,2790.85
2023-10-24 21:35:00,2782.0
2023-10-24 22:35:00,2659.42
2023-10-24 23:35:00,2517.5150000000003
2023-10-25 00:35:00,2375.61
2023-10-25 01:35:00,2257.92
2023-10-25 02:35:00,2193.51
2023-10-25 03:35:00,2163.83
2023-10-25 04:35:00,2224.91
2023-10-25 05:35:00,2534.56
2023-10-25 06:35:00,3085.11
2023-10-25 07:35:00,3095.29
2023-10-25 08:35:00,3225.82
2023-10-25 09:35:00,3581.76
2023-10-25 10:35:00,3867.36
2023-10-25 11:35:00,3897.6
2023-10-25 12:35:00,3864.06
2023-10-25 13:35:00,3635.82
2023-10-25 14:35:00,3761.21
2023-10-25 15:35:00,3764.78
2023-10-25 16:35:00,3798.89
2023-10-25 17:35:00,3963.96
2023-10-25 18:35:00,4081.28
2023-10-25 19:35:00,3808.56
2023-10-25 20:35:00,3411.29
2023-10-25 21:35:00,3191.99
2023-10-25 22:35:00,3006.02
2023-10-25 23:35:00,2802.115
2023-10-26 00:35:00,2598.21
2023-10-26 01:35:00,2467.16
2023-10-26 02:35:00,2381.98
2023-10-26 03:35:00,2325.88
2023-10-26 04:35:00,2374.84
2023-10-26 05:35:00,2701.27
2023-10-26 06:35:00,3311.95
2023-10-26 07:35:00,3303.51
2023-10-26 08:35:00,3310.5
2023-10-26 09:35:00,3627.2
2023-10-26 10:35:00,3888.31
2023-10-26 11:35:00,3840.64
2023-10-26 12:35:00,3835.86
2023-10-26 13:35:00,3594.42
2023-10-26 14:35:00,3731.78
2023-10-26 15:35:00,3803.16
2023-10-26 16:35:00,3785.27
2023-10-26 17:35:00,3963.61
2023-10-26 18:35:00,4015.59
2023-10-26 19:35:00,3745.14
2023-10-26 20:35:00,3411.93
2023-10-26 21:35:00,3130.79
2023-10-26 22:35:00,2979.67
2023-10-26 23:35:00,2791.4700000000003
2023-10-27 00:35:00,2603.27
2023-10-27 01:35:00,2457.22
2023-10-27 02:35:00,2386.28
2023-10-27 03:35:00,2307.85
2023-10-27 04:35:00,2375.9
2023-10-27 05:35:00,2699.61
2023-10-27 06:35:00,3284.63
2023-10-27 07:35:00,3329.09
2023-10-27 08:35:00,3396.53
2023-10-27 09:35:00,3745.22
2023-10-27 10:35:00,3915.08
2023-10-27 11:35:00,3988.43
2023-10-27 12:35:00,3921.33
2023-10-27 13:35:00,3623.18
2023-10-27 14:35:00,3784.32
2023-10-27 15:35:00,3769.88
2023-10-27 16:35:00,3762.42
2023-10-27 17:35:00,3937.36
2023-10-27 18:35:00,4019.5
2023-10-27 19:35:00,3794.75
2023-10-27 20:35:00,3389.64
2023-10-27 21:35:00,3123.01
2023-10-27 22:35:00,2957.41
2023-10-27 23:35:00,2784.89
2023-10-28 00:35:00,2582.16
2023-10-28 01:35:00,2453.45
2023-10-28 02:35:00,2353.94
2023-10-28 03:35:00,2305.82
2023-10-28 04:35:00,2360.68
2023-10-28 05:35:00,2558.38
2023-10-28 06:35:00,2842.82
2023-10-28 07:35:00,3093.32
2023-10-28 08:35:00,3203.14
2023-10-28 09:35:00,3518.55
2023-10-28 10:35:00,3769.97
2023-10-28 11:35:00,3781.42
2023-10-28 12:35:00,3539.76
2023-10-28 13:35:00,3253.6
2023-10-28 14:35:00,3488.7
2023-10-28 15:35:00,3481.6
2023-10-28 16:35:00,3492.62
2023-10-28 17:35:00,3681.77
2023-10-28 18:35:00,3758.49
2023-10-28 19:35:00,3550.38
2023-10-28 20:35:00,3284.47
2023-10-28 21:35:00,3011.05
2023-10-28 22:35:00,2839.17
2023-10-28 23:35:00,2670.94
2023-10-29 00:35:00,2502.71
2023-10-29 01:35:00,2369.88
2023-10-29 02:35:00,2302.88
2023-10-29 03:35:00,2247.46
2023-10-29 04:35:00,2299.31
2023-10-29 05:35:00,2483.77
2023-10-29 06:35:00,2739.82
2023-10-29 07:35:00,2991.56
2023-10-29 08:35:00,3139.99
2023-10-29 09:35:00,3374.36
2023-10-29 10:35:00,3601.47
2023-10-29 11:35:00,3623.14
2023-10-29 12:35:00,3574.77
2023-10-29 13:35:00,3328.6
2023-10-29 14:35:00,3366.14
2023-10-29 15:35:00,3332.67
2023-10-29 16:35:00,3347.52
2023-10-29 17:35:00,3503.66
2023-10-29 18:35:00,3622.74
2023-10-29 19:35:00,3476.15
2023-10-29 20:35:00,3274.62
2023-10-29 21:35:00,3060.75
2023-10-29 22:35:00,2892.84
2023-10-29 23:35:00,2707.245
2023-10-30 00:35:00,2521.65
2023-10-30 01:35:00,2377.41
2023-10-30 02:35:00,2310.45
2023-10-30 03:35:00,2267.84
2023-10-30 04:35:00,2358.43
2023-10-30 05:35:00,2715.72
2023-10-30 06:35:00,3305.73
2023-10-30 07:35:00,3334.92
2023-10-30 08:35:00,3396.15
2023-10-30 09:35:00,3739.25
2023-10-30 10:35:00,3951.96
2023-10-30 11:35:00,3961.37
2023-10-30 12:35:00,3920.52
2023-10-30 13:35:00,3649.89
2023-10-30 14:35:00,3808.89
2023-10-30 15:35:00,3813.28
2023-10-30 16:35:00,3823.57
2023-10-30 17:35:00,3969.59
2023-10-30 18:35:00,4039.01
2023-10-30 19:35:00,3815.79
2023-10-30 20:35:00,3464.43
2023-10-30 21:35:00,3242.44
2023-10-30 22:35:00,3067.47
2023-10-30 23:35:00,2872.245
2023-10-31 00:35:00,2677.02
2023-10-31 01:35:00,2537.18
2023-10-31 02:35:00,2448.37
2023-10-31 03:35:00,2407.01
2023-10-31 04:35:00,2471.47
2023-10-31 05:35:00,2787.56
2023-10-31 06:35:00,3369.67
2023-10-31 07:35:00,3437.07
2023-10-31 08:35:00,3504.05
2023-10-31 09:35:00,3796.98
2023-10-31 10:35:00,4003.78
2023-10-31 11:35:00,4071.5
2023-10-31 12:35:00,3992.63
2023-10-31 13:35:00,3741.21
2023-10-31 14:35:00,3883.48
2023-10-31 15:35:00,3927.31
2023-10-31 16:35:00,3897.18
2023-10-31 17:35:00,4115.74
2023-10-31 18:35:00,4124.67
2023-10-31 19:35:00,3877.28
2023-10-31 20:35:00,3513.49
2023-10-31 21:35:00,3262.27
2023-10-31 22:35:00,3096.9
2023-10-31 23:35:00,2675.4300000000003
2023-11-01 00:35:00,2253.96
2023-11-01 01:35:00,1954.51
2023-11-01 02:35:00,1834.46
2023-11-01 03:35:00,1783.79
2023-11-01 04:35:00,1894.32
2023-11-01 05:35:00,2273.6
2023-11-01 06:35:00,3139.99
2023-11-01 07:35:00,4073.52
2023-11-01 08:35:00,4744.17
2023-11-01 09:35:00,5285.28
2023-11-01 10:35:00,5358.02
2023-11-01 11:35:00,5180.35
2023-11-01 12:35:00,4883.93
2023-11-01 13:35:00,4329.64
2023-11-01 14:35:00,4200.16
2023-11-01 15:35:00,4028.64
2023-11-01 16:35:00,4002.01
2023-11-01 17:35:00,4232.68
2023-11-01 18:35:00,4376.11
2023-11-01 19:35:00,4282.62
2023-11-01 20:35:00,4079.54
2023-11-01 21:35:00,3882.36
2023-11-01 22:35:00,3517.02
2023-11-01 23:35:00,2930.41
2023-11-02 00:35:00,1834.36
2023-11-02 01:35:00,1682.1
2023-11-02 02:35:00,1603.44
2023-11-02 03:35:00,1577.17
2023-11-02 04:35:00,1668.29
2023-11-02 05:35:00,2011.77
2023-11-02 06:35:00,2661.91
2023-11-02 07:35:00,3222.69
2023-11-02 08:35:00,3451.82
2023-11-02 09:35:00,3671.34
2023-11-02 10:35:00,3745.4
2023-11-02 11:35:00,3644.25
2023-11-02 12:35:00,3461.7
2023-11-02 13:35:00,3030.0
2023-11-02 14:35:00,3026.62
2023-11-02 15:35:00,2882.83
2023-11-02 16:35:00,2882.23
2023-11-02 17:35:00,3043.11
2023-11-02 18:35:00,3248.18
2023-11-02 19:35:00,3113.19
2023-11-02 20:35:00,2840.48
2023-11-02 21:35:00,2565.99
2023-11-02 22:35:00,2323.34
2023-11-02 23:35:00,2075.86
2023-11-03 00:35:00,2307.03
2023-11-03 01:35:00,2206.18
2023-11-03 02:35:00,2163.12
2023-11-03 03:35:00,2147.29
2023-11-03 04:35:00,2212.69
2023-11-03 05:35:00,2450.68
2023-11-03 06:35:00,2822.44
2023-11-03 07:35:00,3135.28
2023-11-03 08:35:00,3162.34
2023-11-03 09:35:00,3285.46
2023-11-03 10:35:00,3378.55
2023-11-03 11:35:00,3310.28
